Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Speed_limit,Junction_Detail,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Urban_or_Rural_Area,Time_period,Vehicle_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Casualty_Type
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,0,0,1,13.0,1,1,1,1,1
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,0,0,1,13.0,1,1,1,1,1
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,0,0,1,13.0,1,1,1,1,1
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,1,0,1,30.0,1,1,1,1,7
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,1,0,1,30.0,1,1,1,1,7
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,1,0,1,30.0,1,1,1,1,7
-2.860486,53.421981,5,0,2.0,2.0,2,40.0,3.0,4,1,1,1,1,0,5,1,0,1,30.0,1,1,1,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,2,2,33.0,7,10,1,1,0
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,2,2,33.0,7,10,1,1,0
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,0,1,72.0,1,1,1,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,0,1,72.0,1,1,1,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,0,1,72.0,1,1,1,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,0,1,72.0,1,1,1,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,1,2,72.0,1,1,2,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,1,2,72.0,1,1,2,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,1,2,72.0,1,1,2,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,1,2,72.0,1,1,2,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,1,2,72.0,1,1,2,1,7
-3.033807,53.487441000000004,5,0,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,4,0,1,2,72.0,1,1,2,1,7
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,2,1,36.0,2,2,1,1,0
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,2,1,36.0,2,2,1,1,0
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,2,1,36.0,2,2,1,1,0
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,2,1,36.0,2,2,1,1,0
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,0,1,27.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,0,1,27.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,0,1,27.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,0,1,27.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,1,1,17.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,1,1,17.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,1,1,17.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,1,1,17.0,1,1,1,1,4
-2.886889,53.488873,5,0,1.0,3.0,3,30.0,3.0,4,2,1,2,1,0,4,0,1,1,17.0,1,1,1,1,4
-2.935371,53.441401,5,0,1.0,1.0,3,30.0,3.0,1,2,1,2,1,0,5,0,2,2,82.0,6,2,1,1,0
-2.935371,53.441401,5,0,1.0,1.0,3,30.0,3.0,1,2,1,2,1,0,5,0,2,2,82.0,6,2,1,1,0
-2.935371,53.441401,5,0,1.0,1.0,3,30.0,3.0,1,2,1,2,1,0,5,0,2,2,82.0,6,2,1,1,0
-2.935371,53.441401,5,0,1.0,1.0,3,30.0,3.0,1,2,1,2,1,0,5,0,2,2,82.0,6,2,1,1,0
-2.212678,53.526346,6,0,1.0,1.0,3,30.0,3.0,3,5,1,2,1,0,5,0,2,1,37.0,5,10,1,1,0
-2.212678,53.526346,6,0,1.0,1.0,3,30.0,3.0,3,5,1,2,1,0,5,0,2,1,37.0,5,10,1,1,0
-2.212678,53.526346,6,0,1.0,1.0,3,30.0,3.0,3,5,1,2,1,0,5,0,2,1,37.0,5,10,1,1,0
-2.212678,53.526346,6,0,1.0,1.0,3,30.0,3.0,3,5,1,2,1,0,5,0,2,1,37.0,5,10,1,1,0
-2.212678,53.526346,6,0,1.0,1.0,3,30.0,3.0,3,5,1,2,1,0,5,0,2,1,37.0,5,10,1,1,0
-2.212678,53.526346,6,0,1.0,1.0,3,30.0,3.0,3,5,1,2,1,0,5,0,2,1,37.0,5,10,1,1,0
-2.232495,53.533896,6,0,1.0,1.0,3,30.0,3.0,1,1,1,2,1,0,3,0,2,2,92.0,6,2,1,1,0
-2.232495,53.533896,6,0,1.0,1.0,3,30.0,3.0,1,1,1,2,1,0,3,0,2,2,92.0,6,2,1,1,0
-2.232495,53.533896,6,0,1.0,1.0,3,30.0,3.0,1,1,1,2,1,0,3,0,2,2,92.0,6,2,1,1,0
-2.232495,53.533896,6,0,1.0,1.0,3,30.0,3.0,1,1,1,2,1,0,3,0,2,2,92.0,6,2,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.259652,53.420286,6,0,1.0,2.0,3,40.0,0.0,3,2,3,3,1,0,5,0,2,2,70.0,2,4,1,1,0
-2.257069,53.37619300000001,6,0,2.0,1.0,5,30.0,0.0,6,2,1,1,1,0,2,0,0,1,51.0,1,1,1,1,1
-2.257069,53.37619300000001,6,0,2.0,1.0,5,30.0,0.0,6,2,1,1,1,0,2,0,0,1,51.0,1,1,1,1,1
-2.257069,53.37619300000001,6,0,2.0,1.0,5,30.0,0.0,6,2,1,1,1,0,2,0,0,1,51.0,1,1,1,1,1
-2.257069,53.37619300000001,6,0,2.0,1.0,5,30.0,0.0,6,2,1,1,1,0,2,0,0,1,51.0,1,1,1,1,1
-2.2100020000000002,53.42442,6,0,1.0,1.0,3,30.0,0.0,1,2,2,2,1,0,5,0,2,2,3.0,7,10,1,1,0
-2.2100020000000002,53.42442,6,0,1.0,1.0,3,30.0,0.0,1,2,2,2,1,0,5,0,2,2,3.0,7,10,1,1,0
-2.2100020000000002,53.42442,6,0,1.0,1.0,3,30.0,0.0,1,2,2,2,1,0,5,0,2,2,3.0,7,10,1,1,0
-2.201124,53.466152,6,0,2.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,1,0,1,51.0,1,1,1,1,5
-2.201124,53.466152,6,0,2.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,1,0,1,51.0,1,1,1,1,5
-2.201124,53.466152,6,0,2.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,1,0,1,51.0,1,1,1,1,5
-2.201124,53.466152,6,0,2.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,1,0,1,51.0,1,1,1,1,5
-2.201124,53.466152,6,0,2.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,1,0,1,51.0,1,1,1,1,5
-2.201124,53.466152,6,0,2.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,1,0,1,51.0,1,1,1,1,5
-2.207425,53.448468999999996,6,0,1.0,1.0,3,30.0,3.0,1,2,1,2,1,0,1,0,0,1,38.0,1,1,1,1,7
-2.243962,53.457739000000004,6,0,2.0,1.0,3,30.0,6.0,1,1,9,1,1,0,4,1,0,1,44.0,1,1,1,1,1
-2.277809,53.50028100000001,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,5,0,2,1,52.0,6,4,1,1,0
-2.277809,53.50028100000001,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,5,0,2,1,52.0,6,4,1,1,0
-2.277809,53.50028100000001,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,5,0,2,1,52.0,6,4,1,1,0
-2.3409150000000003,53.503919999999994,6,0,1.0,1.0,2,50.0,0.0,1,1,1,1,1,0,5,0,2,2,76.0,6,4,1,1,0
-2.3409150000000003,53.503919999999994,6,0,1.0,1.0,2,50.0,0.0,1,1,1,1,1,0,5,0,2,2,76.0,6,4,1,1,0
-2.3415310000000003,53.505617,6,0,1.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,0,2,1,86.0,6,4,1,1,0
-2.3415310000000003,53.505617,6,0,1.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,0,2,1,86.0,6,4,1,1,0
-2.3415310000000003,53.505617,6,0,1.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,0,2,1,86.0,6,4,1,1,0
-2.3415310000000003,53.505617,6,0,1.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,0,2,1,86.0,6,4,1,1,0
-2.3415310000000003,53.505617,6,0,1.0,1.0,3,30.0,3.0,1,2,1,1,1,0,5,0,2,1,86.0,6,4,1,1,0
-2.257295,53.483464,6,0,1.0,1.0,3,30.0,6.0,4,2,1,2,1,0,1,0,2,2,33.0,5,2,1,1,0
-2.257295,53.483464,6,0,1.0,1.0,3,30.0,6.0,4,2,1,2,1,0,1,0,2,2,33.0,5,2,1,1,0
-2.257295,53.483464,6,0,1.0,1.0,3,30.0,6.0,4,2,1,2,1,0,1,0,2,2,33.0,5,2,1,1,0
-2.257295,53.483464,6,0,1.0,1.0,3,30.0,6.0,4,2,1,2,1,0,1,0,2,2,33.0,5,2,1,1,0
-2.257295,53.483464,6,0,1.0,1.0,3,30.0,6.0,4,2,1,2,1,0,1,0,2,2,33.0,5,2,1,1,0
-2.257295,53.483464,6,0,1.0,1.0,3,30.0,6.0,4,2,1,2,1,0,1,0,2,2,33.0,5,2,1,1,0
-2.106424,53.485851000000004,6,0,1.0,1.0,3,20.0,6.0,1,1,1,1,1,0,4,0,2,1,11.0,6,2,1,1,0
-2.106424,53.485851000000004,6,0,1.0,1.0,3,20.0,6.0,1,1,1,1,1,0,4,0,2,1,11.0,6,2,1,1,0
-2.106424,53.485851000000004,6,0,1.0,1.0,3,20.0,6.0,1,1,1,1,1,0,4,0,2,1,11.0,6,2,1,1,0
-2.106424,53.485851000000004,6,0,1.0,1.0,3,20.0,6.0,1,1,1,1,1,0,4,0,2,1,11.0,6,2,1,1,0
-2.157262,53.422011,6,0,4.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,0,1,20.0,1,1,1,1,5
-2.1965169999999996,53.391580000000005,6,0,2.0,1.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,21.0,1,1,2,1,7
-2.1965169999999996,53.391580000000005,6,0,2.0,1.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,21.0,1,1,2,1,7
-2.1965169999999996,53.391580000000005,6,0,2.0,1.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,21.0,1,1,2,1,7
-2.1965169999999996,53.391580000000005,6,0,2.0,1.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,21.0,1,1,2,1,7
-2.4268919999999996,53.581242,6,0,1.0,1.0,3,30.0,3.0,4,2,4,2,1,0,6,0,2,2,52.0,11,10,1,1,0
-2.4268919999999996,53.581242,6,0,1.0,1.0,3,30.0,3.0,4,2,4,2,1,0,6,0,2,2,52.0,11,10,1,1,0
-2.4268919999999996,53.581242,6,0,1.0,1.0,3,30.0,3.0,4,2,4,2,1,0,6,0,2,2,52.0,11,10,1,1,0
-2.4268919999999996,53.581242,6,0,1.0,1.0,3,30.0,3.0,4,2,4,2,1,0,6,0,2,2,52.0,11,10,1,1,0
-2.426123,53.576921,6,0,1.0,1.0,3,30.0,3.0,4,2,9,2,1,0,5,0,2,1,80.0,2,2,1,1,0
-2.426123,53.576921,6,0,1.0,1.0,3,30.0,3.0,4,2,9,2,1,0,5,0,2,1,80.0,2,2,1,1,0
-2.426123,53.576921,6,0,1.0,1.0,3,30.0,3.0,4,2,9,2,1,0,5,0,2,1,80.0,2,2,1,1,0
-2.426123,53.576921,6,0,1.0,1.0,3,30.0,3.0,4,2,9,2,1,0,5,0,2,1,80.0,2,2,1,1,0
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,16.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,16.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,16.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,16.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,16.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,16.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.416425,53.549073,6,0,2.0,2.0,3,30.0,0.0,1,2,1,2,1,0,1,0,1,1,17.0,1,1,3,1,7
-2.5097669999999996,53.554671,6,0,1.0,1.0,3,40.0,6.0,4,2,1,2,1,0,5,0,2,1,54.0,5,5,1,1,0
-2.5097669999999996,53.554671,6,0,1.0,1.0,3,40.0,6.0,4,2,1,2,1,0,5,0,2,1,54.0,5,5,1,1,0
-2.5097669999999996,53.554671,6,0,1.0,1.0,3,40.0,6.0,4,2,1,2,1,0,5,0,2,1,54.0,5,5,1,1,0
-2.5097669999999996,53.554671,6,0,1.0,1.0,3,40.0,6.0,4,2,1,2,1,0,5,0,2,1,54.0,5,5,1,1,0
-2.5097669999999996,53.554671,6,0,1.0,1.0,3,40.0,6.0,4,2,1,2,1,0,5,0,2,1,54.0,5,5,1,1,0
-2.531027,53.562363,6,0,1.0,1.0,3,30.0,0.0,6,1,1,1,1,0,3,0,2,1,82.0,6,4,1,1,0
-2.531027,53.562363,6,0,1.0,1.0,3,30.0,0.0,6,1,1,1,1,0,3,0,2,1,82.0,6,4,1,1,0
-2.531027,53.562363,6,0,1.0,1.0,3,30.0,0.0,6,1,1,1,1,0,3,0,2,1,82.0,6,4,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.449616,53.559118999999995,6,0,1.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,0,2,1,3.0,11,2,1,1,0
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,23.0,1,1,2,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,2,21.0,1,1,3,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,2,21.0,1,1,3,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,2,21.0,1,1,3,1,7
-2.5490470000000003,53.596789,6,0,1.0,2.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,2,21.0,1,1,3,1,7
-2.549591,53.603788,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,4,0,2,1,82.0,6,4,1,1,0
-2.549591,53.603788,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,4,0,2,1,82.0,6,4,1,1,0
-2.549591,53.603788,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,4,0,2,1,82.0,6,4,1,1,0
-2.549591,53.603788,6,0,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,4,0,2,1,82.0,6,4,1,1,0
-2.592865,53.495169,6,0,2.0,1.0,3,40.0,0.0,1,2,4,1,1,1,1,0,0,1,34.0,1,1,1,1,3
-2.592865,53.495169,6,0,2.0,1.0,3,40.0,0.0,1,2,4,1,1,1,1,0,0,1,34.0,1,1,1,1,3
-2.592865,53.495169,6,0,2.0,1.0,3,40.0,0.0,1,2,4,1,1,1,1,0,0,1,34.0,1,1,1,1,3
-2.592865,53.495169,6,0,2.0,1.0,3,40.0,0.0,1,2,4,1,1,1,1,0,0,1,34.0,1,1,1,1,3
-2.592865,53.495169,6,0,2.0,1.0,3,40.0,0.0,1,2,4,1,1,1,1,0,0,1,34.0,1,1,1,1,3
-2.5227180000000002,53.504342,6,0,1.0,1.0,2,40.0,7.0,4,2,8,2,1,0,5,0,2,1,59.0,5,4,1,1,0
-2.5227180000000002,53.504342,6,0,1.0,1.0,2,40.0,7.0,4,2,8,2,1,0,5,0,2,1,59.0,5,4,1,1,0
-2.5227180000000002,53.504342,6,0,1.0,1.0,2,40.0,7.0,4,2,8,2,1,0,5,0,2,1,59.0,5,4,1,1,0
-2.5227180000000002,53.504342,6,0,1.0,1.0,2,40.0,7.0,4,2,8,2,1,0,5,0,2,1,59.0,5,4,1,1,0
-2.634011,53.546356,6,0,1.0,1.0,3,30.0,6.0,1,1,1,2,1,0,3,0,2,1,69.0,6,2,1,1,0
-2.634011,53.546356,6,0,1.0,1.0,3,30.0,6.0,1,1,1,2,1,0,3,0,2,1,69.0,6,2,1,1,0
-2.634011,53.546356,6,0,1.0,1.0,3,30.0,6.0,1,1,1,2,1,0,3,0,2,1,69.0,6,2,1,1,0
-2.634011,53.546356,6,0,1.0,1.0,3,30.0,6.0,1,1,1,2,1,0,3,0,2,1,69.0,6,2,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.5970619999999998,53.476326,6,0,2.0,1.0,3,30.0,3.0,3,2,1,4,1,0,5,0,2,1,77.0,5,4,1,1,0
-2.592612,53.508438,6,0,1.0,1.0,3,30.0,0.0,1,2,9,1,1,1,4,0,2,1,86.0,6,4,1,1,0
-2.592612,53.508438,6,0,1.0,1.0,3,30.0,0.0,1,2,9,1,1,1,4,0,2,1,86.0,6,4,1,1,0
-2.592612,53.508438,6,0,1.0,1.0,3,30.0,0.0,1,2,9,1,1,1,4,0,2,1,86.0,6,4,1,1,0
-2.592612,53.508438,6,0,1.0,1.0,3,30.0,0.0,1,2,9,1,1,1,4,0,2,1,86.0,6,4,1,1,0
-2.592612,53.508438,6,0,1.0,1.0,3,30.0,0.0,1,2,9,1,1,1,4,0,2,1,86.0,6,4,1,1,0
-2.592612,53.508438,6,0,1.0,1.0,3,30.0,0.0,1,2,9,1,1,1,4,0,2,1,86.0,6,4,1,1,0
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,0,0,1,24.0,1,1,1,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,0,0,1,24.0,1,1,1,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,0,2,22.0,1,1,1,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,0,2,22.0,1,1,1,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,0,2,22.0,1,1,1,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,0,2,22.0,1,1,1,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,1,2,19.0,1,1,2,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,1,2,19.0,1,1,2,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,1,2,19.0,1,1,2,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,1,2,19.0,1,1,2,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,1,2,19.0,1,1,2,1,7
-2.2877959999999997,53.46121899999999,6,0,2.0,3.0,2,30.0,6.0,4,2,2,2,1,0,1,1,1,2,19.0,1,1,2,1,7
-2.349145,53.404543999999994,6,0,1.0,3.0,3,30.0,3.0,4,1,1,1,1,0,3,0,1,2,9.0,1,1,3,1,7
-2.349145,53.404543999999994,6,0,1.0,3.0,3,30.0,3.0,4,1,1,1,1,0,3,0,1,2,9.0,1,1,3,1,7
-2.349145,53.404543999999994,6,0,1.0,3.0,3,30.0,3.0,4,1,1,1,1,0,3,0,1,2,9.0,1,1,3,1,7
-2.349145,53.404543999999994,6,0,1.0,3.0,3,30.0,3.0,4,1,1,1,1,0,3,0,1,2,11.0,1,1,2,1,7
-2.349145,53.404543999999994,6,0,1.0,3.0,3,30.0,3.0,4,1,1,1,1,0,3,0,1,2,11.0,1,1,2,1,7
-2.347547,53.405995999999995,6,0,1.0,1.0,3,30.0,6.0,1,1,1,1,5,0,5,0,2,2,25.0,6,4,1,1,0
-2.347547,53.405995999999995,6,0,1.0,1.0,3,30.0,6.0,1,1,1,1,5,0,5,0,2,2,25.0,6,4,1,1,0
-2.347547,53.405995999999995,6,0,1.0,1.0,3,30.0,6.0,1,1,1,1,5,0,5,0,2,2,25.0,6,4,1,1,0
